pitcher,player_name,pitch_type,stuff_plus_career,total_pitches
623437,"Topa, Justin",ST,109.6,673
455119,"Martin, Chris",FC,109.6,1281
650556,"Abreu, Bryan",FF,109.6,2791
669735,"Rodriguez, Chris",SI,109.6,316
681676,"Fernandez, Ryan",SL,109.6,872
643361,"Herget, Kevin",CH,109.6,279
663804,"Kowar, Jackson",CH,109.6,527
641420,"Burdi, Zack",SL,109.6,55
656186,"Altavilla, Dan",FF,109.6,121
572955,"Johnson, Pierce",CU,109.6,3195
571760,"Heaney, Andrew",FF,109.6,6042
622065,"Young, Alex",CU,109.6,561
663893,"Little, Brendon",SI,109.5,1009
676614,"Sammons, Bryan",ST,109.5,72
665665,"Sanmartin, Reiver",SI,109.5,304
683409,"Chivilli, Angel",CH,109.5,580
606303,"Payamps, Joel",FF,109.5,1388
518633,"Duffy, Danny",FF,109.5,432
519242,"Sale, Chris",SI,109.5,465
606965,"Devenski, Chris",SL,109.5,83
641703,"Honeywell, Brent",ST,109.5,164
650671,"Quijada, José",FF,109.5,1439
687570,"Prielipp, Connor",CU,109.5,78
669395,"Coleman, Dylan",FF,109.5,894
681517,"Leahy, Kyle",ST,109.5,409
676265,"Abbott, Cory",KC,109.5,517
660761,"Suarez, José",ST,109.5,205
658648,"Avila, Pedro",CH,109.5,553
656458,"Gilbreath, Lucas",FF,109.5,1044
641482,"Cortes, Nestor",FF,109.5,3965
680684,"Hoglund, Gunnar",ST,109.5,95
669373,"Skubal, Tarik",FF,109.5,4288
666374,"Brash, Matt",FF,109.4,774
445276,"Jansen, Kenley",SI,109.4,747
622088,"Antone, Tejay",FF,109.4,170
453286,"Scherzer, Max",SL,109.4,2167
607074,"Rodón, Carlos",FF,109.4,7101
453265,"Watson, Tony",FF,109.4,213
696147,"Bachman, Sam",SL,109.4,586
592767,"Smyly, Drew",KC,109.4,3417
608665,"Graveman, Kendall",SI,109.4,1642
621111,"Buehler, Walker",ST,109.4,973
678368,"Bellozo, Valente",ST,109.4,319
680704,"Sandlin, Nick",FF,109.4,872
660896,"Alcala, Jorge",SL,109.4,1036
571948,"Milner, Hoby",SI,109.4,1665
641656,"Hamilton, Ian",SL,109.4,1115
675911,"Strider, Spencer",SL,109.4,2678
643511,"Rogers, Tyler",SL,109.4,2246
608371,"Sims, Lucas",ST,109.4,1023
663893,"Little, Brendon",FC,109.4,211
592865,"Williams, Taylor",SL,109.3,100
617228,"Sawamura, Hirokazu",FS,109.3,701
686752,"Pepiot, Ryan",CH,109.3,1614
684007,"Imanaga, Shota",CH,109.3,99
656234,"Bird, Jake",ST,109.3,518
660761,"Suarez, José",CU,109.3,571
694973,"Skenes, Paul",SL,109.3,300
543022,"Chatwood, Tyler",FC,109.3,214
571656,"Farmer, Buck",SL,109.3,1274
675916,"Karinchak, James",FF,109.3,1581
592332,"Gausman, Kevin",FS,109.3,6042
663574,"Santillan, Tony",FF,109.3,1906
669622,"Bender, Anthony",ST,109.3,1037
668909,"Williams, Gavin",FF,109.3,2926
663687,"Harris, Hogan",CH,109.3,573
573009,"Mantiply, Joe",SI,109.3,1486
669373,"Skubal, Tarik",SI,109.3,2428
700363,"Smith-Shawver, AJ",FS,109.2,241
642068,"Sheffield, Jordan",FF,109.2,291
621381,"Strahm, Matt",FF,109.2,2052
663992,"Lovelady, Richard",FF,109.2,405
453268,"Bard, Daniel",FF,109.2,487
664123,"Effross, Scott",FF,109.2,80
641329,"Baker, Bryan",CH,109.2,800
668881,"Greene, Hunter",SL,109.2,3250
612434,"Castro, Miguel",CH,109.2,548
681882,"Selby, Colin",SL,109.2,159
657571,"Ferguson, Caleb",FC,109.2,837
670102,"Francis, Bowden",FS,109.2,541
662253,"Muñoz, Andrés",SI,109.2,493
650644,"Civale, Aaron",FC,109.2,3654
572955,"Johnson, Pierce",SL,109.2,89
493603,"Ottavino, Adam",FF,109.2,547
656234,"Bird, Jake",FF,109.2,51
641482,"Cortes, Nestor",ST,109.2,1470
450203,"Morton, Charlie",CH,109.2,1281
805299,"Garcia, Brandyn",SI,109.1,256
667463,"King, John",SI,109.1,2125
622554,"Domínguez, Seranthony",SI,109.1,1017
695549,"Jobe, Jackson",FF,109.1,272
647315,"Pop, Zach",FC,109.1,96
579328,"Kikuchi, Yusei",CU,109.1,1547
682175,"Jacques, Joe",SI,109.1,261
598287,"Ramirez, Noé",CU,109.1,452
671212,"Boyle, Joe",SI,109.1,52
543243,"Gray, Sonny",FC,109.1,1347
656257,"Brigham, Jeff",FC,109.1,127
612434,"Castro, Miguel",SL,109.1,1210
663399,"Waddell, Brandon",ST,109.1,121
669622,"Bender, Anthony",SL,109.1,698
676879,"Ashby, Aaron",CH,109.1,831
694037,"Palencia, Daniel",SL,109.0,429
669093,"Estrada, Jeremiah",SL,109.0,526
690916,"Fitts, Richard",FF,109.0,445
547179,"Lorenzen, Michael",CH,109.0,1980
620454,"Castillo, José",SI,109.0,211
663986,"Stephan, Trevor",SL,109.0,942
657240,"Merryweather, Julian",SL,109.0,1077
681006,"Simpson, Josh",CH,109.0,67
657376,"Schmidt, Clarke",ST,109.0,1673
674072,"Henry, Tommy",SL,108.9,387
571927,"Matz, Steven",SI,108.9,4254
667755,"Soriano, José",SI,108.9,2567
605280,"Holmes, Clay",SI,108.9,4508
425794,"Wainwright, Adam",CU,108.9,2549
468504,"Chacín, Jhoulys",CU,108.9,572
691587,"Pérez, Eury",SL,108.9,1007
570663,"Robles, Hansel",FF,108.9,888
669371,"Henry, Cole",FF,108.9,582
675911,"Strider, Spencer",CH,108.9,443
650556,"Abreu, Bryan",CU,108.9,240
666374,"Brash, Matt",SL,108.9,1773
669618,"Barlow, Joe",FF,108.8,426
663855,"Hicks, Jordan",SI,108.8,3445
663704,"McArthur, James",CU,108.8,435
623433,"Anderson, Nick",SI,108.8,147
675512,"Melton, Troy",FF,108.8,346
643316,"Fry, Paul",FF,108.8,552
518886,"Kimbrel, Craig",KC,108.8,1383
678022,"Perkins, Jack",ST,108.8,352
628452,"Iglesias, Raisel",CH,108.8,1457
686993,"Sterner, Justin",FF,108.8,744
622250,"Sborz, Josh",SL,108.8,864
641672,"Hatch, Thomas",FC,108.7,326
600986,"Vieira, Thyago",SI,108.7,298
656354,"Davis, Austin",FC,108.7,54
663770,"Evans, Demarcus",FC,108.7,130
669302,"Gilbert, Logan",SL,108.7,4110
676680,"Cosgrove, Tom",ST,108.7,602
502706,"Holland, Derek",KC,108.7,282
622075,"Almonte, Yency",ST,108.7,891
663671,"Enright, Nic",FF,108.7,353
608335,"Funkhouser, Kyle",FF,108.7,259
608652,"Farrell, Luke",SL,108.7,349
596271,"Lawrence, Casey",ST,108.7,142
670245,"Watson, Ryan",ST,108.7,113
622786,"Tinoco, Jesus",FF,108.7,84
694973,"Skenes, Paul",FS,108.7,1138
656550,"Holmes, Grant",CU,108.7,610
622663,"Severino, Luis",ST,108.6,1519
813349,"Early, Connelly",CH,108.6,275
677952,"Ashcraft, Braxton",SI,108.6,332
682120,"Herrin, Tim",CU,108.6,860
543507,"May, Trevor",CH,108.6,429
683627,"Molina, Anthony",CU,108.6,165
624647,"González, Victor",SI,108.6,808
656302,"Cease, Dylan",SI,108.6,238
672335,"Pérez, Cionel",SI,108.6,1079
669022,"Gore, MacKenzie",CH,108.6,827
523260,"Kelly, Joe",SL,108.6,432
621381,"Strahm, Matt",FC,108.6,564
453265,"Watson, Tony",SI,108.5,149
678226,"Hernández, Daysbel",FF,108.5,467
643377,"Jax, Griffin",ST,108.5,2567
669214,"Menez, Conner",SL,108.5,153
693686,"Miles, Spencer",FF,108.5,121
453286,"Scherzer, Max",FF,108.5,4921
502042,"Archer, Chris",CU,108.5,94
669622,"Bender, Anthony",SI,108.5,1415
657140,"Wright, Kyle",KC,108.5,1277
656887,"Reid-Foley, Sean",CH,108.5,81
681190,"Vásquez, Randy",ST,108.5,589
694819,"Misiorowski, Jacob",CU,108.5,339
669308,"Reynolds, Sean",SL,108.5,256
542585,"Cisnero, José",SI,108.5,688
672582,"Zerpa, Angel",SI,108.5,1263
660600,"Paredes, Enoli",FF,108.5,297
643338,"Green, Chad",CU,108.4,214
472610,"García, Luis",SI,108.4,2311
592804,"Thornburg, Tyler",FF,108.4,209
621111,"Buehler, Walker",SI,108.4,991
607455,"Banda, Anthony",SI,108.4,751
628708,"Marte, Yunior",SI,108.4,841
608650,"Enns, Dietrich",FC,108.4,247
679883,"Avila, Luinder",FF,108.4,167
650960,"Duarte, Daniel",ST,108.4,103
667755,"Soriano, José",SL,108.4,325
642048,"Saucedo, Tayler",SI,108.4,912
552640,"Kittredge, Andrew",SL,108.4,1665
808967,"Yamamoto, Yoshinobu",CU,108.4,1121
622491,"Castillo, Luis",FF,108.4,6333
666808,"Doval, Camilo",SI,108.4,1065
665621,"García, Rony",FF,108.3,390
681517,"Leahy, Kyle",SI,108.3,234
686826,"Jarvis, Bryce",CH,108.3,237
642016,"Robert, Daniel",FC,108.3,66
666215,"Whitley, Forrest",FF,108.3,86
669674,"Long, Sam",CH,108.3,363
663704,"McArthur, James",FF,108.3,83
693645,"Schlittler, Cam",FC,108.3,607
677053,"Nardi, Andrew",ST,108.3,956
805123,"Blubaugh, AJ",CH,108.3,256
664991,"Wolfram, Grant",SI,108.3,326
669022,"Gore, MacKenzie",SI,108.3,67
641632,"Greene, Conner",CU,108.3,53
621121,"McCullers Jr., Lance",KC,108.3,1262
660896,"Alcala, Jorge",CH,108.3,295
624522,"Thompson, Keegan",FC,108.3,947
642232,"Yarbrough, Ryan",ST,108.2,1867
829272,"Ogasawara, Shinnosuke",CH,108.2,150
666661,"Morillo, Juan",SL,108.2,200
663372,"Feltner, Ryan",CH,108.2,784
642068,"Sheffield, Jordan",SL,108.2,79
642239,"Zastryzny, Rob",ST,108.2,156
554340,"García, Yimi",CU,108.2,952
676886,"Beasley, Jeremy",FF,108.2,276
691951,"Aldegheri, Sam",CH,108.2,72
671096,"Abbott, Andrew",FC,108.2,115
660761,"Suarez, José",CH,108.2,1558
642397,"Soto, Gregory",ST,108.2,256
650633,"King, Michael",FF,108.2,1928
669203,"Burnes, Corbin",SL,108.2,1148
592789,"Syndergaard, Noah",CU,108.2,515
686753,"Jameson, Drey",CH,108.2,89
676272,"Miller, Bobby",FF,108.2,923
669461,"Liberatore, Matthew",SL,108.2,1319
686642,"Ellard, Fraser",FF,108.1,408
554430,"Wheeler, Zack",CU,108.1,1659
684007,"Imanaga, Shota",FF,108.1,2877
669111,"McMillon, John",FF,108.1,70
592791,"Taillon, Jameson",FC,108.1,2180
571760,"Heaney, Andrew",SI,108.1,234
687911,"King, Bryan",ST,108.1,585
695380,"Hoppe, Alex",FF,108.1,78
640462,"Puk, A.J.",SI,108.1,409
592351,"Gray, Jon",SL,108.1,2603
571710,"Givens, Mychal",FF,108.1,949
642130,"Taylor, Blake",FF,108.1,817
663462,"Campbell, Isaiah",SL,108.1,254
666364,"Balazovic, Jordan",SL,108.1,77
622503,"Crismatt, Nabil",CH,108.1,1543
501925,"Smith, Joe",SI,108.0,445
676879,"Ashby, Aaron",SI,108.0,2016
663423,"Thornton, Trent",FC,108.0,332
681982,"Anderson, Grant",SL,108.0,490
669211,"Akin, Keegan",CH,108.0,1038
680885,"Schwellenbach, Spencer",FF,108.0,1099
675989,"Bolton, Cody",FC,108.0,191
676760,"Marinaccio, Ron",CH,108.0,911
641329,"Baker, Bryan",SL,108.0,917
642701,"Santana, Dennis",FC,108.0,317
664854,"Helsley, Ryan",CU,108.0,275
592865,"Williams, Taylor",FF,108.0,69
622098,"Smith, Drew",FC,108.0,251
503569,"Dolis, Rafael",SL,108.0,139
571901,"Loup, Aaron",SI,108.0,1356
664294,"Moreta, Dauri",SL,108.0,921
670059,"Holderman, Colin",ST,108.0,930
594577,"Mayers, Mike",FF,107.9,1019
547184,"Kelly, Michael",ST,107.9,802
621383,"Banks, Tanner",ST,107.9,687
665625,"Peguero, Elvis",SL,107.9,1181
694297,"Pfaadt, Brandon",ST,107.9,1939
669160,"May, Dustin",SL,107.9,94
669084,"Hall, DL",ST,107.9,111
592741,"Shreve, Chasen",ST,107.9,157
686826,"Jarvis, Bryce",FC,107.9,132
571901,"Loup, Aaron",CH,107.9,338
622491,"Castillo, Luis",CH,107.9,2915
677020,"Walker, Josh",FF,107.9,216
458681,"Lynn, Lance",FF,107.9,4319
641585,"France, J.P.",FC,107.9,574
641154,"López, Pablo",CH,107.9,3106
676660,"Solomon, Jared",SL,107.9,79
813349,"Early, Connelly",FF,107.9,427
674944,"Guenther, Sean",FS,107.9,84
681810,"Warren, Austin",FF,107.9,188
622694,"Hernández, Elieser",SL,107.9,677
681806,"Wantz, Andrew",FC,107.9,460
676130,"Buttó, José",FF,107.8,1142
571510,"Boyd, Matthew",CH,107.8,1556
664776,"Cousins, Jake",SI,107.8,578
678022,"Perkins, Jack",FF,107.8,473
682171,"Murfee, Penn",SI,107.8,87
607625,"Lugo, Seth",ST,107.8,271
689017,"Knack, Landon",FF,107.8,952
678226,"Hernández, Daysbel",SL,107.8,672
605138,"Benjamin, Wes",FC,107.8,129
675989,"Bolton, Cody",ST,107.8,205
606625,"Moronta, Reyes",SL,107.8,237
666818,"Frías, Luis",SL,107.8,183
657097,"Webb, Jacob",FF,107.8,1807
681517,"Leahy, Kyle",FF,107.8,1011
660813,"Graterol, Brusdar",FC,107.8,399
666974,"Cano, Yennier",CH,107.7,753
656546,"Hoffman, Jeff",SL,107.7,1939
621114,"Burr, Ryan",FC,107.7,294
663878,"Pearson, Nate",FF,107.7,1281
643400,"Knight, Dusten",CH,107.7,134
671096,"Abbott, Andrew",ST,107.7,1423
673513,"Matsui, Yuki",SL,107.7,457
668868,"Thompson, Zack",CU,107.7,556
664299,"Javier, Cristian",ST,107.7,2608
701519,"Adams, Travis",FC,107.7,123
666214,"Wentz, Joey",FC,107.7,1175
666277,"Soriano, George",SL,107.7,203
506433,"Darvish, Yu",ST,107.7,1921
686730,"Spiers, Carson",ST,107.7,485
660623,"Ynoa, Huascar",SL,107.7,784
605397,"Musgrove, Joe",CU,107.7,2018
666157,"Lodolo, Nick",SI,107.6,1778
804636,"Tong, Jonah",FF,107.6,213
623364,"Wieck, Brad",FF,107.6,247
642758,"Acevedo, Domingo",SL,107.6,464
594056,"Guduan, Reymin",SL,107.6,83
657376,"Schmidt, Clarke",SL,107.6,158
678606,"Ferrer, José A.",SL,107.6,170
700249,"Povich, Cade",FC,107.6,104
665001,"Kelley, Trevor",SI,107.6,127
668943,"Miller, Ryan",FF,107.6,93
607391,"Mazza, Chris",SL,107.6,120
453286,"Scherzer, Max",CU,107.6,1175
642520,"Garabito, Gerson",CU,107.6,167
682790,"González, Wikelman",FF,107.6,206
694813,"Stone, Gavin",SI,107.6,564
592779,"Stewart, Brock",ST,107.6,250
687792,"Herz, DJ",FF,107.6,857
690829,"Joyce, Ben",SL,107.6,82
670970,"Morejon, Adrian",SL,107.5,772
669199,"Bachar, Lake",FS,107.5,193
680704,"Sandlin, Nick",SL,107.5,1706
607457,"Barraclough, Kyle",FF,107.5,203
676395,"Garcia, Robert",SL,107.5,548
621366,"Borucki, Ryan",FS,107.5,154
670912,"Oviedo, Johan",SL,107.5,1959
669373,"Skubal, Tarik",SL,107.5,2384
694973,"Skenes, Paul",ST,107.5,853
682254,"Montgomery, Mason",CU,107.5,67
680880,"Holman, Grant",SL,107.5,50
453192,"Miller, Andrew",SI,107.5,116
606303,"Payamps, Joel",CH,107.5,414
686752,"Pepiot, Ryan",FC,107.5,278
664123,"Effross, Scott",CH,107.5,122
686228,"Burgos, Juan",FC,107.4,73
663362,"Waldron, Matt",ST,107.4,664
543883,"Vincent, Nick",FF,107.4,87
680736,"Wrobleski, Justin",SI,107.4,243
573124,"Rogers, Taylor",ST,107.4,2568
607192,"Glasnow, Tyler",SL,107.4,2186
676709,"Tice, Ty",SL,107.4,53
661563,"Gil, Luis",SL,107.4,1310
547943,"Ryu, Hyun Jin",CU,107.4,556
489265,"Romo, Sergio",CH,107.4,114
668390,"Winn, Cole",SI,107.4,122
657031,"Taylor, Josh",FF,107.4,429
681857,"Olson, Reese",SL,107.4,1301
617228,"Sawamura, Hirokazu",SL,107.4,262
605507,"Thompson, Zach",FC,107.4,1111
592390,"Hembree, Heath",FF,107.3,775
614179,"Ruiz, José",CU,107.3,1416
663776,"Sandoval, Patrick",CU,107.3,734
665795,"Cabrera, Edward",SI,107.3,1155
665896,"Marte, José",SI,107.3,91
686642,"Ellard, Fraser",SL,107.3,185
667376,"Sánchez, Miguel",CH,107.3,350
608718,"Suter, Brent",CH,107.3,1302
683409,"Chivilli, Angel",SL,107.3,272
596295,"Gomber, Austin",CH,107.3,1822
472610,"García, Luis",SL,107.3,326
647336,"Soroka, Michael",CH,107.3,510
542888,"Armstrong, Shawn",ST,107.3,406
570257,"Rodríguez, Joely",SI,107.3,959
622259,"Wingenter, Trey",SL,107.3,240
601713,"Pivetta, Nick",FF,107.3,7054
670036,"Festa, Matt",FF,107.3,1142
686796,"Walston, Blake",ST,107.3,58
595014,"Treinen, Blake",FF,107.2,295
657697,"Nittoli, Vinny",FC,107.2,127
518617,"Diekman, Jake",FF,107.2,1717
663752,"Morris, Cody",CH,107.2,71
544727,"Familia, Jeurys",SI,107.2,1061
669456,"Bieber, Shane",SL,107.2,1904
669395,"Coleman, Dylan",ST,107.2,486
592094,"Adam, Jason",FF,107.2,1494
656546,"Hoffman, Jeff",FF,107.2,2460
548384,"Raley, Brooks",CU,107.2,125
571927,"Matz, Steven",CH,107.2,1966
670766,"McCaughan, Darren",ST,107.2,341
608371,"Sims, Lucas",CU,107.2,322
607481,"Bummer, Aaron",FC,107.2,201
672782,"Gómez, Yoendrys",ST,107.2,355
596112,"Stephenson, Robert",FF,107.2,994
592155,"Booser, Cam",FC,107.1,369
656641,"Latz, Jacob",FF,107.1,1324
696270,"Johnson, Ryan",ST,107.1,118
453265,"Watson, Tony",SL,107.1,209
608638,"Chargois, JT",SI,107.1,1180
689266,"Dodd, Dylan",CH,107.1,101
669160,"May, Dustin",FC,107.1,692
605242,"Fulmer, Michael",FC,107.1,1337
670090,"Mills, Wyatt",SI,107.1,275
592662,"Ray, Robbie",FF,107.1,5519
607192,"Glasnow, Tyler",CU,107.1,1446
642701,"Santana, Dennis",CH,107.1,536
518397,"Alexander, Scott",SI,107.1,1422
502179,"Espino, Paolo",ST,107.1,679
641420,"Burdi, Zack",FF,107.1,91
489446,"Yates, Kirby",FF,107.1,1796
642239,"Zastryzny, Rob",FC,107.1,261
688158,"Morgan, David",SI,107.0,266
690986,"Harrison, Kyle",FF,107.0,2482
690925,"Beeter, Clayton",FF,107.0,470
694813,"Stone, Gavin",CU,107.0,99
605130,"Barlow, Scott",ST,107.0,1088
656412,"Faedo, Alex",SL,107.0,1158
663629,"Small, Ethan",CH,107.0,57
605513,"Turnbull, Spencer",ST,107.0,322
607237,"Garrett, Amir",SL,107.0,1149
682243,"Miller, Bryce",FF,107.0,3215
622780,"Perdomo, Angel",SL,106.9,234
666142,"Ragans, Cole",FF,106.9,3303
682243,"Miller, Bryce",SI,106.9,941
682120,"Herrin, Tim",SI,106.9,357
656353,"Davidson, Tucker",FS,106.9,63
676106,"Hancock, Emerson",ST,106.9,276
669358,"Baz, Shane",SL,106.9,556
669422,"Sauer, Matt",FC,106.9,163
592169,"Brice, Austin",CU,106.9,156
656492,"Griffin, Foster",FS,106.9,71
608716,"Steckenrider, Drew",FF,106.9,849
680767,"Vodnik, Victor",FF,106.9,1684
668881,"Greene, Hunter",FS,106.9,408
641447,"Castano, Daniel",FC,106.9,236
670871,"Zuñiga, Guillo",SL,106.9,67
592094,"Adam, Jason",SL,106.9,732
670955,"Uceta, Edwin",CH,106.9,917
676395,"Garcia, Robert",FF,106.8,1302
669711,"Weissert, Greg",FF,106.8,782
814005,"Bloss, Jake",FF,106.8,103
661527,"Martinez, Seth",ST,106.8,638
668948,"McCarty, Kirk",FC,106.8,231
656464,"Ginkel, Kevin",SL,106.8,1780
607560,"Harper, Ryne",CU,106.8,297
669212,"Morgan, Eli",CH,106.8,1255
606303,"Payamps, Joel",SL,106.8,361
571735,"Hale, David",CU,106.8,93
672782,"Gómez, Yoendrys",FF,106.8,640
661527,"Martinez, Seth",SI,106.8,411
573668,"Minaya, Juan",CH,106.8,360
690953,"Abel, Mick",SI,106.8,95
641743,"Kay, Anthony",FF,106.8,806
593423,"Montas, Frankie",ST,106.8,203
628708,"Marte, Yunior",FF,106.7,287
543238,"Gose, Anthony",SL,106.7,127
592848,"Weiss, Zack",FF,106.7,131
543037,"Cole, Gerrit",FC,106.7,736
545343,"Head, Louis",FF,106.7,504
657756,"Seabold, Connor",CH,106.7,360
681035,"Scott, Christian",ST,106.7,238
643778,"Webb, Tyler",CH,106.7,73
682995,"Barco, Hunter",FF,106.7,123
425844,"Greinke, Zack",CU,106.7,1204
621381,"Strahm, Matt",SL,106.7,1015
670970,"Morejon, Adrian",CH,106.7,158
605400,"Nola, Aaron",FF,106.7,4959
621016,"Cuas, Jose",SI,106.7,1120
501625,"Alvarez, Jose",SI,106.7,567
623465,"Phillips, Evan",SI,106.7,312
669461,"Liberatore, Matthew",FC,106.6,425
518633,"Duffy, Danny",CH,106.6,155
682842,"Uribe, Abner",SI,106.6,1372
668970,"Hollowell, Gavin",ST,106.6,304
673540,"Senga, Kodai",FC,106.6,1178
677955,"Hill, Jaden",CH,106.6,197
668984,"Legumina, Casey",ST,106.6,222
676571,"Poulin, PJ",ST,106.6,272
686580,"Slaten, Justin",FC,106.6,583
623211,"Brazobán, Huascar",FC,106.6,911
628711,"Urías, Julio",FF,106.6,3594
641745,"Keller, Brad",KC,106.6,171
594795,"Dayton, Grant",FF,106.6,161
666142,"Ragans, Cole",FC,106.6,746
663436,"Martin, Davis",FC,106.6,144
605177,"Chafin, Andrew",SL,106.6,1532
675911,"Strider, Spencer",CU,106.6,264
669145,"Zimmermann, Bruce",CU,106.6,244
663531,"Allen, Logan",FS,106.5,98
572020,"Paxton, James",KC,106.5,878
660896,"Alcala, Jorge",CU,106.5,246
664991,"Wolfram, Grant",FF,106.5,79
664776,"Cousins, Jake",FF,106.5,63
699134,"Rodriguez, Bradgley",FF,106.5,158
622250,"Sborz, Josh",FF,106.5,1309
664079,"Jay, Tyler",SI,106.5,86
592662,"Ray, Robbie",SI,106.5,650
572888,"Greene, Shane",FC,106.5,137
677960,"Weathers, Ryan",CH,106.5,1175
681982,"Anderson, Grant",ST,106.5,580
608371,"Sims, Lucas",FF,106.5,1342
682847,"Ortiz, Luis",FF,106.5,1504
593144,"Rodríguez, Richard",FF,106.5,813
666171,"Zeferjahn, Ryan",FC,106.5,321
594985,"Rowen, Ben",SI,106.5,90
595465,"Winkler, Dan",CU,106.5,56
676428,"Hurter, Brant",ST,106.4,700
669796,"Hernandez, Jose E.",SL,106.4,545
663623,"Irvin, Jake",CU,106.4,2746
571871,"Krol, Ian",FF,106.4,64
663546,"Hjelle, Sean",KC,106.4,910
676760,"Marinaccio, Ron",FF,106.4,1314
650556,"Abreu, Bryan",SL,106.4,3066
681895,"Sisk, Evan",ST,106.4,154
621111,"Buehler, Walker",FF,106.4,3130
641816,"Mahle, Tyler",FF,106.4,4285
593619,"Tapia, Domingo",CH,106.4,59
623465,"Phillips, Evan",ST,106.4,1392
686973,"Varland, Louis",FF,106.4,1911
669330,"Wells, Tyler",FC,106.4,1158
600917,"Leclerc, José",FF,106.4,1226
657024,"Swanson, Erik",FS,106.4,1126
682274,"Hiraldo, Yaramil",FF,106.4,119
672282,"Detmers, Reid",CU,106.3,1582
805673,"Matthews, Zebby",SI,106.3,58
670329,"Garcia, Rico",FF,106.3,588
664918,"Keller, Kyle",CU,106.3,290
666619,"Santos, Gregory",SI,106.3,578
700187,"Taylor, Troy",FF,106.3,253
694851,"Hoffmann, Andrew",SL,106.3,55
657612,"Hill, Tim",FF,106.3,1458
664285,"Valdez, Framber",CH,106.3,2266
608566,"Márquez, Germán",KC,106.3,2115
669084,"Hall, DL",CH,106.3,487
592662,"Ray, Robbie",KC,106.3,796
607481,"Bummer, Aaron",FF,106.3,286
664199,"Clarke, Taylor",SL,106.3,1381
656322,"Coonrod, Sam",CH,106.3,58
656887,"Reid-Foley, Sean",FF,106.3,707
571760,"Heaney, Andrew",CH,106.3,1777
543294,"Hendricks, Kyle",CH,106.3,3862
656793,"Nelson, Nick",SL,106.3,302
646242,"Díaz, Jhonathan",SL,106.3,179
676684,"Vest, Will",SI,106.3,360
592454,"Kahnle, Tommy",CH,106.3,2258
676534,"Faucher, Calvin",ST,106.3,678
605130,"Barlow, Scott",SL,106.3,1650
547942,"Kim, Kwang Hyun",CH,106.3,210
694918,"Tidwell, Blade",ST,106.2,147
687473,"Gusto, Ryan",FF,106.2,769
666711,"Peguero, Joel",FF,106.2,156
573009,"Mantiply, Joe",FF,106.2,57
660546,"Díaz, Yennsy",FF,106.2,286
605135,"Bassitt, Chris",CU,106.2,2074
666808,"Doval, Camilo",FC,106.2,1863
676508,"Casparius, Ben",FF,106.2,573
572070,"Richards, Garrett",SL,106.2,906
657571,"Ferguson, Caleb",FF,106.2,1882
669854,"Blanco, Ronel",CH,106.2,814
650644,"Civale, Aaron",ST,106.2,400
600917,"Leclerc, José",CH,106.2,457
681190,"Vásquez, Randy",FC,106.2,1153
680755,"Fisher, Braydon",SL,106.2,624
679885,"Martinez, Justin",FS,106.2,342
663776,"Sandoval, Patrick",CH,106.2,2101
669145,"Zimmermann, Bruce",FC,106.2,55
547179,"Lorenzen, Michael",FC,106.2,918
674003,"Bradford, Cody",CH,106.2,622
688107,"Gasser, Robert",FC,106.1,60
700249,"Povich, Cade",FF,106.1,1430
621111,"Buehler, Walker",FC,106.1,1748
680742,"Bowlan, Jonathan",SI,106.1,125
596112,"Stephenson, Robert",FS,106.1,81
669084,"Hall, DL",FF,106.1,947
681006,"Simpson, Josh",SI,106.1,136
676710,"Crawford, Kutter",FC,106.1,1908
592831,"Wade, Konner",CH,106.1,84
674944,"Guenther, Sean",SL,106.1,253
605540,"Woodruff, Brandon",SL,106.1,626
572888,"Greene, Shane",ST,106.1,132
663474,"McKenzie, Triston",CU,106.1,1415
800049,"Mazur, Adam",SL,106.1,336
808967,"Yamamoto, Yoshinobu",SI,106.1,367
622072,"Wood, Alex",SI,106.0,3157
686613,"Brown, Hunter",SI,106.0,1261
684320,"Rodríguez, Yariel",SL,106.0,934
694973,"Skenes, Paul",FF,106.0,2358
573009,"Mantiply, Joe",CU,106.0,1014
657265,"Strzelecki, Peter",ST,106.0,369
687888,"Walter, Brandon",CH,106.0,207
656257,"Brigham, Jeff",FF,106.0,442
656557,"Houck, Tanner",FC,106.0,186
699134,"Rodriguez, Bradgley",SI,106.0,124
680686,"Gray, Josiah",CU,106.0,1387
701542,"Warren, Will",CU,106.0,202
621097,"Waguespack, Jacob",FC,106.0,85
595014,"Treinen, Blake",SI,106.0,937
598264,"Barnes, Matt",KC,106.0,1085
640451,"Harvey, Hunter",FF,106.0,1892
658551,"Fernández, Junior",CH,105.9,117
641907,"Murphy, Patrick",SI,105.9,142
702281,"Snelling, Robby",FF,105.9,57
682995,"Barco, Hunter",SI,105.9,66
686218,"Sheehan, Emmet",CH,105.9,542
607572,"Howard, Sam",FF,105.9,366
657044,"Thompson, Ryan",FF,105.9,296
682243,"Miller, Bryce",FS,105.9,803
605540,"Woodruff, Brandon",CU,105.9,891
681293,"Arrighetti, Spencer",FF,105.9,1414
